,preprocessing,label
472,"['terima', 'kasih', 'aplikasinya', 'bagus', 'memudahkan', 'dkan', 'responnya', 'cepat', 'digunankan', 'pengaduan', 'pelayanan', 'gangguan', 'pelayanan']",positif
473,"['aplikasi', 'membantu', 'memudahkan', 'urusan', 'kelistrikan', 'lapor', 'padam', 'daftar', 'pasang', 'daya', 'pembayaran', 'listrik', 'beli', 'token', 'lancar', 'jaya', 'ditambah', 'promo', 'hadiahnya', 'cakep', 'daah', 'terima', 'kasih', 'pln']",positif
474,"['aplikasi', 'pln', 'mobile', 'memudah', 'berinteraksi', 'pln', 'tatap', 'muka', 'pelayanan', 'nya', 'cepat', 'mantap']",positif
482,"['mantabb', 'disempurnakan', 'menu', 'aplikasi', 'pln', 'mobile', 'mudah', 'efisien', 'murah', 'joss', 'gandos', 'pln', 'mobile']",positif
483,"['fitur', 'aplikasi', 'mobile', 'lengkap', 'layanan', 'kelistrikan', 'pasang', 'perubahan', 'daya', 'penyambungan', 'pembelian', 'token', 'pengaduan', 'gangguan', 'smartphone', 'promonya', 'pln', 'mobile', 'mudah']",positif
484,"['aplikasi', 'membantu', 'cek', 'rincian', 'rekening', 'catat', 'meter', 'mandiri', 'daya', 'mantap', 'berinovasi']",positif
485,"['aplikasinya', 'mantap', 'tingkatin', 'fitur', 'chatnya', 'biar', 'komunikasi', 'arahnya', 'smentara', 'balasan', 'fitur', 'chat', 'tau', 'pemberitahuan', 'bunyi', 'whatsapp', 'masuk', 'trimakasih']",positif
488,"['pln', 'mobile', 'mudah', 'pasang', 'meteran', 'daya', 'cek', 'tagihan', 'listrik', 'melapor', 'gangguan', 'listrik', 'praktis', 'banget', 'tampilan', 'aplikasinya', 'mudah', 'mengerti', 'maju', 'pln']",positif
489,"['beli', 'token', 'gampang', 'reminder', 'beli', 'token', 'daftar', 'bayar', 'tagihan', 'iconnet', 'pln', 'mobile', 'bagus', 'banget']",positif
490,"['bermanfaat', 'banget', 'terima', 'kasih', 'petir', 'mudah', 'praktis', 'saatvpengaduan', 'pengajuan', 'daya', 'migrasi', 'praktis', 'puas', 'banget']",positif
494,"['aplikasi', 'nya', 'bagus', 'keren', 'membantu', 'pengajuan', 'penambahan', 'daya', 'cepat', 'buang', 'pulsa', 'hehehe', 'semoga', 'pln', 'fasilitas']",positif
495,"['hohohoho', 'terima', 'kasih', 'pln', 'aplikasi', 'memudahkan', 'mengeluhkan', 'gangguan', 'listrik', 'buang', 'pulsa', 'telepon', 'respon', 'pelayanannya', 'cepat', 'sigap', 'dihari', 'semangat', 'sehat', 'jajaran', 'petugas', 'pln', 'melayani', 'masyarakat', 'maju', 'hp', 'xiaomi', 'redmi', 'aplikasi', 'kendala', 'laporan', 'keluhan', 'menu', 'kedepannya', 'pertahankan', 'teruslah', 'berinovasi', 'pln', 'kedepannya']",positif
497,"['aplikasi', 'nya', 'membantu', 'listrik', 'mudah', 'fitur', 'terbaru', 'nya', 'terima', 'kasih', 'pln']",positif
498,"['membantu', 'pulsa', 'telepon', 'pengaduan', 'listrik', 'memantau', 'status', 'progres', 'laporan', 'pengaduan', 'mantap']",positif
500,"['aplikasi', 'mantab', 'masukan', 'tambahan', 'promo', 'pln', 'diskon', 'daya', 'sejenis', 'nya', 'infokan', 'mepet', 'mengasih', 'infonya', 'pelanggan', 'masyarakat', 'kayak', 'promo', 'diskon', 'daya', 'rumah', 'ibadah', 'ramadhan', 'kemaren', 'masyarakat', 'masuk', 'ramadhan', 'puasa', 'informasi', 'diskon', 'daya', 'sebarluaskan', 'optimal', 'promo', 'launching', 'program', 'diskon', 'nya', 'terimakasih', 'maju', 'pln']",positif
501,"['semenjak', 'pln', 'mobile', 'hidup', 'mudah', 'urusan', 'kelistrikan', 'mudah', 'praktis', 'applikasinya', 'bagus', 'fitur', 'nya', 'lengkap', 'terima', 'kasih', 'pln', 'teruslah', 'berinovasi', 'mengembangkan', 'pelayanan', 'masyarakat', 'semoga', 'fitur', 'aplikasi', 'pln', 'mobile', 'mempermudah', 'pelanggan', 'pln', 'terangi', 'negri', 'terangi', 'hatiku']",positif
502,"['aplikasi', 'pln', 'mobile', 'membantu', 'transaksi', 'pembayaran', 'tagihan', 'catat', 'meter', 'mandiri', 'dll', 'terima', 'kasih', 'pln', 'menghadirkan', 'aplikasi', 'berguna', 'memudahkan', 'pelanggan', 'pln', 'jaya', 'jayaa']",positif
503,"['aplikasinya', 'mantap', 'fitur', 'layanan', 'pln', 'tersedia', 'pelayanan', 'pln', 'mudah', 'jari', 'terlayani']",positif
504,"['aplikasi', 'bagus', 'pelanggan', 'pln', 'lengkap', 'membantu', 'komunikasi', 'berjalan', 'mudah', 'mudahan', 'diperbarui', 'pembaruannya']",positif
505,"['masyaallah', 'tabarakallah', 'aplikasi', 'bagus', 'mudah', 'aplikasi', 'beli', 'token', 'pakai', 'adminstrasi', 'gangguan', 'langsung', 'cepat', 'tanggap', 'great', 'aplikasi', 'jazakumullah', 'pln', 'mobile']",positif
508,"['bermanfaat', 'beli', 'token', 'biaya', 'admin', 'kalo', 'gangguan', 'langsung', 'lapor', 'diaplikasi', 'tsb', 'cepat', 'layanannya', 'hasil', 'laporan', 'lihat', 'aplikasi', 'token', 'habis', 'akurat', 'tagihan', 'mengontrol', 'kwh', 'input', 'nomor', 'kwh', 'pokoknya', 'mantap', 'deh']",positif
510,"['aplikasi', 'pln', 'mobile', 'berkembang', 'mantap', 'sdikit', 'masukan', 'pemberitahuan', 'pemadaman', 'daerah', 'trdmpak', 'daerah', 'pulih', 'menyala', 'tolong', 'pemberitahuannya', 'rubah', 'laporan', 'pengaduan', 'gangguan', 'pemberitahuan', 'pemadaman']",positif
511,"['aplikasi', 'membantu', 'laporan', 'gangguan', 'pemasangan', 'listrik', 'menaikkan', 'daya', 'dll', 'semoga', 'pelayanan', 'listrik', 'maksimal']",positif
512,"['mantap', 'mempermudah', 'melaporkan', 'gangguan', 'topup', 'saldo']",positif
513,"['aplikasi', 'bagus', 'tersedia', 'dompet', 'digital', 'semoga', 'penyedia', 'payment', 'digital', 'luas', 'penggunaanya', 'terbaik']",positif
514,"['pln', 'mobile', 'mudah', 'cepat', 'proses', 'pengaduan', 'gangguan', 'pasang', 'daya', 'bayar', 'listrik', 'mudah']",positif
516,"['pln', 'mobile', 'mudah', 'laporkan', 'gangguan', 'listrik', 'jual', 'pulsa', 'tambahan', 'pendapatan', 'aplikasi', 'pln', 'mobile', 'senang', 'terima', 'kasih', 'pln']",positif
517,"['aplikasi', 'nya', 'bagus', 'masukkan', 'mengakses', 'daftar', 'riwayat', 'permohonan', 'tolong', 'lengkapi', 'memasukkan', 'nomor', 'pelanggan', 'nomor', 'register', 'nomor', 'agenda', 'kesulitan', 'mohon', 'diperbaiki', 'pln', 'semoga', 'jaya', 'inovasi', 'terbarunya']",positif
521,"['aplikasi', 'pln', 'mobile', 'langkah', 'maju', 'pln', 'pelayanan', 'kemudahan', 'kecepatan', 'riwayat', 'tindakan', 'sosialisasi', 'mendalam', 'metode', 'pegawai', 'pengguna', 'mendownload', 'aplikasi']",positif
525,"['efektif', 'aplikasi', 'listrik', 'padam', 'total', 'petugas', 'listrik', 'kepastian', 'perbaikan', 'cenderung', 'dikenakan', 'biaya', 'mahal', 'aplikasi', 'pengaduan', 'jam', 'listrik', 'menyala', 'terima', 'kasih', 'salam', 'reformasi']",positif
526,"['keren', 'aplikasi', 'membantu', 'banget', 'ngelapor', 'gangguan', 'musim', 'hujan', 'bermanfaat', 'terima', 'kasih', 'pln']",positif
529,"['aplikasinya', 'berguna', 'pengaduan', 'x', 'laporan', 'via', 'pln', 'mobile', 'listrik', 'mati', 'jam', 'menunggu', 'giliran', 'ditelepon', 'langsung', 'gerak', 'cepat', 'suruh', 'unduh', 'aplikasi', 'ujung', 'nya', 'telepon', 'aneh', 'diaplikasi', 'laporan', 'listrik', 'padam', 'responnya', 'banget', 'sekalinya', 'direspon', 'bilang', 'nyala', 'mati', 'sinkron', 'banget', 'kenyataan', 'lapangan', 'keterangan', 'diaplikasi', 'pln', 'mobile']",positif
530,"['pln', 'mobile', 'lapor', 'catat', 'meter', 'permohonan', 'pasang', 'daya', 'pengaduan', 'gangguan', 'cepat', 'mudah']",positif
535,"['aplikasi', 'bermanfaat', 'gangguan', 'laporan', 'tanggapan', 'respon', 'petugas', 'pln', 'nya', 'cepat', 'terima', 'kasih']",positif
537,"['perbarui', 'terbaru', 'bagus', 'versi', 'versi', 'jelek', 'beli', 'token', 'pembayaran', 'bank', 'terkonfirmasi', 'pln', 'mobile', 'terkonfirmasi', 'tolong', 'diperhatikan', 'diperbaiki', 'secepatnya']",positif
538,"['aplikasi', 'keren', 'memudahkan', 'status', 'id', 'listrik', 'mudah', 'penyelesaian', 'terkait', 'listrik', 'minim', 'ilmunya', 'tinggal', 'kontrakan', 'anak', 'rantau', 'adik', 'semoga', 'aplikasi', 'nya', 'jaya', 'indonesia', 'ku']",positif
539,"['aplikasi', 'pln', 'mobile', 'meningkatkan', 'performance', 'nya', 'terima', 'kasih', 'respon', 'cepat', 'pengaduannya', 'bintangnya', 'pertahankan']",positif
540,"['layanan', 'pengaduan', 'padam', 'listrik', 'responsif', 'cepat', 'memuaskan', 'pln', 'layak', 'bintang']",positif
541,"['registrasi', 'data', 'ktp', 'masuk', 'konfirmasi', 'loading', 'laporan', 'website', 'disuruh', 'aplikasi', 'pakai', 'aplikasi', 'nya', 'eroorr', 'dilaunching', 'kesannya', 'sengaja', 'melayani', 'miris', 'pusing', 'buru', 'deathline', 'kasih', 'bintang', 'aja', 'maaf']",positif
542,"['aplikasinya', 'bagus', 'saran', 'min', 'layanan', 'pembayarannya', 'tolong', 'hilangkan', 'bank', 'bank', 'mandiri', 'rp', 'disediakan', 'menu', 'bagus', 'up', 'saldo', 'biar', 'memudahkan', 'pembayaran', 'terima', 'kasih']",positif
543,"['bermanfaat', 'cek', 'tagihan', 'bulanan', 'mudah', 'komunikasi', 'pln', 'nya', 'ngadu', 'alhamdulillah', 'langsung', 'ditanggapi', 'cepat', 'penanganannya', 'semoga', 'dipertahankan', 'terima', 'kasih', 'pln']",positif
547,"['aplikasi', 'mempermudah', 'konfirmasi', 'kantor', 'konfirmasi', 'pelunasan', 'tagihan', 'penyambung', 'arus', 'listrik', 'pikir', 'aplikasi', 'mempermudah', 'sempurna']",positif
551,"['laporan', 'kelistrikan', 'persulit', 'kasih', 'sih', 'isi', 'pulsa', 'gagal', 'pastikan', 'kwh', 'nomor', 'pelayanan', 'super', 'ribet', 'laporan', 'tindak', 'lanjuti', 'laporan', 'lelah', 'menulis', 'menunggu', 'antrian', 'banget', 'keproses', 'sungguh', 'mengecewakan']",positif
552,"['aplikasi', 'mutu', 'marketplace', 'pln', 'saldo', 'gopay', 'terpotong', 'seller', 'menerima', 'pemberitahuan', 'pembelian', 'buk', 'pemberitahuan', 'layar', 'putih', 'doank', 'komplain', 'berkali', 'kali', 'nelponin', 'bilangnya', 'keluhannya', 'dtambahkan', 'email', 'kalo', 'komplain', 'selesai', 'dicek', 'aja', 'apanya', 'dselesaikan', 'telepon', 'ngabisin', 'pulsa', 'lgi', 'slese', 'chat', 'penjual', 'dibilang', 'pemberitahuan', 'masuk', 'dproses', 'iya', 'tuhan', 'aplikasi', 'ddonwload', 'mutu']",positif
553,"['saran', 'pengguna', 'listrik', 'pascabayar', 'tolong', 'ditingkatkan', 'fitur', 'perihal', 'tagihan', 'listrik', 'tunggakan', 'diakumulasi', 'perbulan', 'gitu', 'dikhawatirkan', 'miskomunikasi', 'aplikasi', 'lapang', 'serba', 'digital', 'terimakasih', 'sukses']",positif
555,"['terima', 'kasih', 'aplikasi', 'pln', 'mobile', 'membantu', 'praktis', 'nyaman', 'respon', 'cepat', 'kalo', 'seribu', 'bintangnya', 'ku', 'klik', 'terima', 'kasih', 'kerja', 'samanya']",positif
557,"['bagus', 'nih', 'mantapp', 'ditingkatkan', 'periksa', 'token', 'tersisa', 'kwh', 'angka', 'akurat', 'pemberitahuan', 'pemadaman', 'listrik']",positif
559,"['respon', 'cepat', 'aplikasi', 'dilapangan', 'beda', 'mempermudah', 'pelanggan', 'pengaduan', 'terima', 'kasih']",positif
566,"['akun', 'masuk', 'malahbalik', 'kemenu', 'masukan', 'data', 'bla', 'terima', 'kasih', 'masuk', 'penangananaplikasinya', 'cepat']",positif
567,"['pengajuan', 'listrik', 'nya', 'pembuatan', 'nidi', 'slo', 'sih', 'ujang', 'gatrik', 'nidi', 'tarik', 'harga', 'tt', 'survey', 'rumah', 'slo', 'nya', 'namanya', 'beda', 'tarik', 'prosesnya', 'tt', 'berbelit', 'mah', 'lapor', 'polisi', 'tuduhan', 'pemerasan', 'penipuan', 'sih', 'tt', 'nya', 'tertib']",positif
568,"['memiliki', 'rumah', 'ditinggali', 'jarang', 'kesana', 'kondisi', 'token', 'kehabisan', 'kali', 'isi', 'token', 'laporan', 'pln', 'alhamdulillah', 'respon', 'cepat', 'penyebab', 'pelanggan', 'kondisi', 'saran', 'tolong', 'bagus', 'up', 'saldo', 'pln', 'input', 'kode', 'kwh', 'posisi', 'kota', 'kontrol', 'pembayarannya', 'terima', 'kasih']",positif
572,"['hai', 'pln', 'tolong', 'ditingkatkan', 'pelayanan', 'pelanggan', 'pln', 'kota', 'probolinggo', 'sungguh', 'lambat', 'komplain', 'pln', 'mobile', 'layanan', 'dis', 'jatim', 'pln', 'pusat', 'sungguh', 'mengecewakan', 'perumahan', 'kecamatan', 'kanigaran', 'frekuensi', 'pemadaman', 'seminggu', 'x', 'padam', 'ditahun', 'setahun', 'kendalanya', 'petugas', 'lapangan']",positif
573,"['aplikasinya', 'bagus', 'saran', 'menu', 'pengaduan', 'tombol', 'pilihan', 'gangguan', 'terselesaikan', 'kalanya', 'lapor', 'gangguan', 'tetangga', 'kerabat', 'membantu', 'permasalah', 'selesai', 'barangkali', 'menu', 'mengetahuinya', 'salam', 'hebat']",positif
574,"['aplikasi', 'pln', 'mobile', 'upgrade', 'terkait', 'menu', 'pengaduan', 'estimasi', 'pekerjaan', 'selesai', 'kendala', 'petugas', 'lapangan', 'customer', 'menunggu', 'petugas', 'lapangan', 'terkadang', 'konfirmasi', 'kadang', 'pengerjaan', 'selesai', 'cepat', 'lelet', 'jam', 'listrik', 'nyala', 'kepastian', 'listrik', 'nyala', 'aplikasi', 'petugas', 'terkait']",positif
575,"['riwayat', 'pembelian', 'token', 'cepat', 'update', 'pembelian', 'tanggal', 'mei', 'baca', 'tanggal', 'mei', 'isi', 'rb', 'token', 'pemberitahuan', 'aplikasi', 'token', 'habis', 'tolong', 'perbaiki', 'hak', 'konsumen']",positif
581,"['pengalaman', 'bayar', 'token', 'via', 'bank', 'bumn', 'stgh', 'jam', 'nomor', 'tokennya', 'battery', 'hp', 'habis', 'beli', 'token', 'listrik', 'marketplace', 'langsung', 'nomor', 'tokenny', 'sungguh', 'membingungkan', 'langsung', 'beli', 'aplikasi', 'official', 'profesional', 'mengkayakan', 'bumn']",positif
582,"['komplain', 'responnya', 'cepat', 'ditanggapi', 'komplain', 'apapun', 'via', 'aplikasi', 'mobile', 'pln', 'tanggal', 'ditanggal', 'komplain', 'terima', 'kasih', 'pln']",positif
586,"['aplikasi', 'bermanfaat', 'pelayanan', 'bagus', 'respon', 'pengaduan', 'cepat', 'terselesaikan', 'memuaskan', 'terimakasih']",positif
588,"['login', 'berkali', 'kali', 'otp', 'x', 'berhasil', 'yasudah', 'tutup', 'eh', 'buka', 'aplikasi', 'iya', 'tau', 'otomatis', 'login', 'yasudahlah']",positif
596,"['aplikasi', 'membantu', 'kemarin', 'mangadukan', 'token', 'gagal', 'isi', 'jam', 'pln', 'menghubungi', 'langsung', 'rumah', 'terima', 'kasih', 'respon', 'cepat', 'kedepannya', 'semoga', 'pln', 'unggul', 'pelayanan', 'terima', 'kasih', 'pln']",positif
598,"['bingung', 'mengadu', 'padam', 'listrik', 'kemana', 'search', 'google', 'ketemu', 'aplikasi', 'langsung', 'daftar', 'akun', 'pengaduan', 'alhasil', 'responnya', 'cepat', 'ditangani', 'sigap', 'aplikasinya', 'bagus', 'semoga', 'kedepannya', 'mengecewakan', 'terima', 'kasih', 'pln', 'mobile']",positif
599,"['thank', 'you', 'layanannya', 'aplikasinya', 'membantu', 'penangannya', 'cepat', 'tunggu', 'bagus', 'job', 'semoga', 'maju']",positif
604,"['alhamdulillah', 'ragu', 'aplikasi', 'mudah', 'langsung', 'terkoneksi', 'daya', 'ribet', 'langsung', 'bagus', 'job', 'jaya']",positif
605,"['mantap', 'pelayanan', 'nya', 'cepat', 'malam', 'kendala', 'nomor', 'token', 'dibeli', 'gagal', 'input', 'langsung', 'pengaduan', 'langsung', 'direspon', 'cepat', 'butuh', 'selesai', 'terima', 'kasih']",positif
607,"['coba', 'meningkatkan', 'akun', 'berkali', 'berhasil', 'foto', 'id', 'foto', 'id', 'mentok', 'perintah', 'lengkapi', 'profil', 'profil', 'lengkap', 'berkali', 'email', 'cs', 'akun', 'diverifikasi', 'coba', 'cek', 'bs', 'daya', 'via', 'aplikasi', 'bs', 'terbentur', 'verifikasi', 'akun', 'update', 'dicek', 'cs', 'pln', 'mobile', 'akun', 'terdaftar', 'dobel', 'bertumpuk', 'selesai', 'tinggal', 'menunggu', 'proses', 'meningkatkan', 'akun', 'terima', 'kasih', 'pln', 'mobile']",positif
612,"['terima', 'kasih', 'aplikasi', 'membantu', 'menyelesaikan', 'token', 'isi', 'gagal', 'trus', 'sigap', 'pln', 'langsung', 'kerumah']",positif
614,"['membantu', 'ditambah', 'daftar', 'bank', 'pembelian', 'token', 'listrik', 'mudah', 'bank', 'bsi', 'tersedia', 'bank', 'mandiri']",positif
617,"['laporan', 'tetangga', 'padam', 'tulisan', 'data', 'bolak', 'laporan', 'telepon', 'diarahkan', 'nyaman', 'nya', 'pakai', 'aplikasi']",positif
619,"['sukses', 'install', 'ulang', 'solusinya', 'install', 'ulang', 'update', 'versi', 'terbaru', 'stabil', 'fungsi', 'history', 'nya', 'mantap']",positif
624,"['membantu', 'terima', 'kasih', 'pln', 'mobile', 'petugasnya', 'x', 'pengajuan', 'keluhan', 'muncul', 'tulisan', 'periksa', 'alhamdulilah', 'responnya', 'cepat', 'hitungan', 'menit', 'pokoknya', 'the', 'best']",positif
627,"['iklan', 'mini', 'market', 'pemasangan', 'wifi', 'gue', 'pesan', 'puasa', 'pemberitahuan', 'pemasangan', 'kali', 'pasang', 'wifi', 'eh', 'pemberitahuan', 'gak', 'sopan', 'nya', 'hilang', 'aja', 'data', 'kirim', 'bener', 'pembohongan', 'publik', 'lu', 'gak', 'iklan', 'facebook', 'lu', 'ujungnya', 'respon', 'kesel', 'kirim', 'data', 'eh', 'pemberitahuan']",positif
628,"['memudahkan', 'pastinya', 'download', 'pengaduan', 'cepat', 'diatasi', 'via', 'online', 'terbaca', 'pln', 'indonesia', 'pln', 'mobile', 'pelayanan', 'berkualitas', 'terjaga', 'kecepatannya', 'terima', 'kasih']",positif
629,"['mengajukan', 'kekantor', 'pln', 'kab', 'pacitan', 'perubahan', 'tarif', 'rumah', 'sosial', 'nomor', 'permohonan', 'kantor', 'cek', 'pln', 'mobile', 'cek', 'pln', 'mobile', 'nomor', 'permohonan', 'lapangan', 'sesuai', 'aplikasi']",positif
631,"['aplikasi', 'nya', 'respon', 'cepat', 'petugas', 'lapangan', 'mudah', 'mudahan', 'kejadian', 'pho', 'kemarin', 'pelanggan', 'terima', 'kasih']",positif
634,"['aplikasinya', 'bagus', 'keluhan', 'langsung', 'hubungi', 'cs', 'nya', 'mudah', 'mudahan', 'kedepan', 'teknisinya', 'cepat', 'lapangan', 'iya']",positif
636,"['bagus', 'aplikasinya', 'langsung', 'cepat', 'respon', 'beda', 'telepon', 'cabang', 'nya', 'angkat', 'nya', 'semenjak', 'telepon', 'pusat', 'nya', 'langsung', 'beritahu', 'pln', 'mobile', 'pengaduan', 'terima', 'kasih', 'pln', 'responnya']",positif
638,"['aplikasi', 'bagus', 'respon', 'cepat', 'terkadang', 'forum', 'pengaduan', 'muat', 'ulang', 'data', 'kosong']",positif
641,"['aplikasi', 'menu', 'kemarin', 'kendala', 'sih', 'set', 'lokasi', 'sesuai', 'semoga', 'kedepanya', 'akurat', 'terselesaikan', 'terima', 'kasih', 'penanganannya', 'admin']",positif
643,"['parah', 'pemasangan', 'wifi', 'banget', 'bilangnya', 'estimasi', 'maksimal', 'kerja', 'dipasangang', 'tolong', 'tingkatkan', 'pelayananya']",positif
644,"['aplikasinya', 'bagus', 'membantu', 'penanganannya', 'super', 'cepat', 'pokok', 'membantu', 'gangguan', 'listrik', 'kantor', 'pln', 'aplikasi', 'mobile', 'dap', 'at', 'teratasi', 'cepat', 'respon', 'pusatnya', 'cepat', 'terima', 'kasih', 'pln', 'mobile']",positif
645,"['mengadukan', 'pemadaman', 'listrik', 'desa', 'fitur', 'pengaduan', 'ekspetasi', 'perbaiki', 'jam', 'mati', 'lampu', 'menit', 'petugas', 'telepon', 'perbaikan', 'listrik', 'nyala', 'respon', 'petugasnya', 'cepat', 'ramah', 'oiya', 'wilayah', 'jabar', 'timur']",positif
647,"['isi', 'token', 'saldo', 'terpotong', 'nomor', 'stroom', 'pembelian', 'berhasil', 'parah', 'banget', 'aplikasi', 'ragu', 'pakai', 'aplikasi', 'buatan', 'bumn', 'profesional', 'kontak', 'pengaduan', 'pajangan', 'auto', 'unistal', 'aplikasi', 'mikir', 'isi', 'token', 'listrik', 'aplikasi', 'kalinya']",positif
654,"['live', 'chat', 'agent', 'pln', 'komplain', 'menyambung', 'agent', 'ngechat', 'tersambung', 'ngechat', 'sengaja', 'biar', 'komplain', 'meteran', 'listrik', 'diganti', 'meteran', 'listrik', 'pembayarannya', 'kali', 'lipat', 'pengaduan', 'bilang', 'nya', 'muternya', 'lambat', 'cepat', 'disengaja', 'gmn', 'penggantian', 'meteran', 'konfirmasi', 'langsung', 'diganti', 'sop', 'nya', 'surat', 'penggantian', 'meterannya']",positif
659,"['berterima', 'kasih', 'pln', 'aplikasi', 'mobile', 'pln', 'aplikasi', 'membantu', 'mengatasi', 'kelistrikan', 'rumah', 'pengaduan', 'langsung', 'respon', 'cepat', 'pln', 'fitur', 'membantu', 'terima', 'kasih', 'pln']",positif
661,"['masukan', 'ka', 'klo', 'alangkah', 'baiknya', 'kalo', 'pembelian', 'token', 'aplikasi', 'otomatis', 'langsung', 'masuk', 'listriknya', 'ka', 'jd', 'input', 'manual', 'jd', 'kalo', 'kota', 'mengisi', 'token', 'aplikasi', 'otomatis', 'langsung', 'masuk', 'input', 'manual', 'ka', 'kaya', 'pengisian', 'pulsa', 'aplikasi', 'operator', 'my', 'telkomsel', 'ka', 'terima', 'kasih']",positif
662,"['sih', 'call', 'center', 'nya', 'gerak', 'cepat', 'banget', 'langsung', 'tindak', 'keluhan', 'pelanggan', 'sebener', 'nya', 'bayar', 'tagihan', 'pln', 'kena', 'biaya', 'admin', 'mohon', 'maaf', 'bintang', 'nya', 'perbarui', 'pembayaran', 'akumulatif', 'terima', 'kasih', 'pln', 'mobile']",positif
666,"['mantap', 'cepat', 'tanggap', 'langsung', 'telepon', 'bertugas', 'alhamdulillah', 'respon', 'iya', 'cepat', 'gelap', 'gelapan', 'malam', 'tengkyu', 'bagus', 'job', 'pln']",positif
669,"['bagus', 'bermanfaat', 'tolong', 'tambahi', 'detail', 'pembayaran', 'nya', 'unduh', 'resi', 'pembayarannya', 'tanggal', 'pembayaran', 'nya', 'terima', 'kasih', 'semoga', 'direspon', 'kemajuan', 'kelengkapan', 'fitur', 'aplikasi']",positif
671,"['suka', 'banget', 'pln', 'mobile', 'fitur', 'nya', 'membantu', 'fitur', 'penggaduan', 'iya', 'respon', 'cepat', 'langsung', 'ngarahin', 'tim', 'menindak', 'lanjuti', 'pemadaman', 'lampu', 'mengadu', 'pemadaman', 'lampu', 'jam', 'pagi', 'cs', 'langsung', 'gerakin', 'tim', 'nya', 'menindak', 'lanjuti', 'menunggu', 'menit', 'pagi', 'lampunya', 'nyala', 'alhmdulilah']",positif
672,"['membantu', 'banget', 'cepat', 'pelayanan', 'nya', 'desa', 'catur', 'tamban', 'coba', 'deh', 'kwh', 'meter', 'nya', 'error', 'unduh', 'aplikasi', 'langsung', 'ajukan', 'pengaduan', 'deh', 'telepon', 'seluler', 'berdering', 'perbaikan', 'langsung', 'on', 'proses', 'terima', 'kasih', 'pln', 'kapuas', 'terima', 'kasih', 'bertugas', 'anjing']",positif
673,"['aplikasi', 'nya', 'bagus', 'ringkas', 'cepat', 'mudah', 'pahami', 'cetak', 'invoice', 'struk', 'mohon', 'petunjuk', 'cetak', 'struk', 'invoice']",positif
674,"['mantap', 'aplikasi', 'membantu', 'banget', 'menyelesaikan', 'listrik', 'direspon', 'cepat', 'pengarahan', 'mudah', 'dipahami', 'terima', 'kasih', 'semoga', 'pelayanan', 'terbaiknya', 'puas']",positif
675,"['lambat', 'berat', 'halaman', 'tampil', 'cepat', 'perbaiki', 'gan']",positif
677,"['sulit', 'simpel', 'penerimaan', 'meningkatkan', 'akun', 'data', 'pribadi', 'dikirim', 'cepat', 'prosesnya', 'kasihan', 'orang', 'membutuhkan', 'pln', 'ditindaklanjuti']",positif
679,"['coba', 'logout', 'login', 'menemukan', 'kekacauan', 'aplikasi', 'pembayaran', 'pembelian', 'voucher', 'tercatat', 'bayar', 'lg', 'permohonan', 'migrasi', 'juntrungannya', 'hadeuh', 'gimana', 'pln', 'hire', 'programmer', 'kompeten', 'mohon', 'maaf', 'terima', 'kasih']",positif
682,"['okelah', 'review', 'kemarin', 'lambat', 'alias', 'loadingnya', 'coba', 'mengikuti', 'instruksinya', 'lumayan', 'berkurang', 'lemotnya', 'loadingnya', 'cepat', 'transaksi', 'marketplace', 'terima', 'kasih', 'iya']",positif
685,"['mantap', 'pelayanan', 'pengaduan', 'gangguan', 'pln', 'cepat', 'respon', 'nya', 'aplikasi', 'pln', 'mobile', 'fitur', 'akses']",positif
687,"['bagus', 'laporan', 'pengaduan', 'lacak', 'app', 'ditangani', 'langsung', 'dikonfirmasi', 'terkait', 'pelaksanaan', 'teknis', 'lapangan', 'kali', 'petugas', 'teknis', 'lapangan', 'menyambung', 'kabel', 'klem', 'langsung', 'mengupas', 'kabel', 'melilitkan', 'kabel', 'sambungan', 'alasan', 'kuat', 'sesuai', 'sop', 'pln', 'mohon', 'ditindaklanjuti']",positif
689,"['bermanfaat', 'mempermudah', 'cek', 'nominal', 'pembayaran', 'mini', 'market', 'jaya', 'pln', 'iya']",positif
694,"['bagus', 'layanan', 'pengaduan', 'maksimal', 'berinteraksi', 'langsung', 'keluhannya', 'proses', 'pelayanan', 'langsung', 'selesai']",positif
698,"['fitur', 'tersedia', 'aplikasi', 'membantu', 'utamanya', 'fitur', 'pengaduan', 'cepat', 'membantu', 'pelaporan', 'pengaduan', 'biaya', 'pulsa', 'telepon', 'operator', 'kedepannya', 'diharapkan', 'fitur', 'fiturnya', 'diperbaharui', 'sesuai', 'kebutuhan', 'pelanggan']",positif
702,"['aplikasi', 'bagus', 'mudah', 'langsung', 'mengerti', 'penggunaan', 'nya', 'petugas', 'respon', 'kinerja', 'nya', 'cepat']",positif
711,"['pln', 'mobile', 'membantu', 'pelayanan', 'cepat', 'petugas', 'cepat', 'menangani', 'alami', 'pelanggan', 'terimakasih', 'pelayanan', 'semoga', 'sukses', 'membangun', 'indonesia']",positif
714,"['layanan', 'aplikasi', 'kembangkan', 'pengaduan', 'sempurna', 'mengecek', 'nomor', 'pengaduan', 'hasilnya', 'anggap', 'selesai', 'selesai', 'kontak', 'memperjelas', 'pengaduan', 'semoga', 'perbaiki', 'pemadaman', 'listrik', 'kecelakaan', 'malam']",positif
